kLmtKquXJdg,628,1,1,0,0
deXaU7LbkEA,15285,49,4,0,9
UOYSsXfxpEs,5165,1,0,0,4
2m7fXEtPUEY,2522,6,4,0,0
VuX3xMZMz3g,1181,43,4,0,15
SSKThoAV6cI,305295,257,69,0,42
zLPJIexwdPU,7712,16,0,0,5
15uG5SRydzA,48494,622,29,0,71
yzysa6EgljU,2231,3,1,0,0
dXIIciBdhNs,612,7,0,0,0
6xBtFYlFb7k,3076,72,1,0,6
nge5YkDNcgk,15667,36,8,0,16
HEsLJp8uaIo,2488,41,5,0,14
ETXvbPEzw2s,65825,830,37,0,117
SrjuzXQOer4,2189668,2589,727,0,299
kL0UTLsrC20,13788,224,1,0,24
7HAvpHAZsGQ,2072473,7974,293,0,462
DqRFayHHjeA,37676,106,11,0,8
7tMAc3H5Zuk,212816,180,48,0,66
oFCsJm3FhTU,1776,11,0,0,1
TKgg6eXne5Y,7246,31,4,0,5
Y92glz9qxMw,6158,9,3,0,0
_gH0EkZ2_MU,223926,549,105,0,222
jKM_1BO_3Is,47547,209,13,0,19
Z0ygSW-EC8s,575637,641,380,0,68
IABEgWaYm-k,14132,52,13,0,674
ZJSeIkR0EJE,13345,104,3,0,50
1MQpokahW7A,2668578,4614,468,0,399
pHIE66xpqpI,3519,4,0,0,1
YIQr6LFWFZU,9,4,0,0,0
dd4Qmd-tN78,241278,818,26,0,316
kuTrdjtSlQg,2084,9,0,0,0
vQkH1hPoWyU,1553,5,0,0,6
TRDv2LCTKS8,9923,31,2,0,21
elhUZCXMf7c,13841,100,9,0,23
uef1dN_8vtI,4473,43,2,0,2
vTKaIjyOcYs,711,4,7,0,
72VFVRn4T7c,23596177,59147,6214,0,1478
gp0kuHyV4hs,376,1,0,0,0
M4XeavSkg3w,1046,9,0,0,1
HdsObkbp_NI,1365,7,1,0,0
twRwQL4darg,32729,22,14,0,2
mZ5nH71KYM8,3441,9,0,0,1
sjVJhxjRi7o,1387,3,1,0,1
Mfvyhs3gkVI,6050,25,0,0,11
-MB81nHeetA,46959,151,10,0,16
PyG3mVtcwCw,63884,929,7,0,428
jP06AEYnkGo,2776,12,1,0,0
XGRDAultZgI,11670,75,2,0,4
BfSjqAASRRU,620754,3170,191,0,282
Q2IFCAsMTR0,485305,1444,68,0,
k38ufYj2Fr4,230118,717,82,0,
xiHt8IFOYS4,245784,822,41,0,
ckZGW8LmKiQ,333982,1055,55,0,
kiiuEvONFAc,506664,1666,117,0,
xGPIAaVe6UE,106630,369,17,0,
Ur9eqaqbRU8,119036,404,20,0,
EHXhdvvrODk,26515,64,3,0,
MVJETAzOjnY,344541,1069,74,0,
617_B-rHzLc,116087,391,23,0,
_uUovqLQAz0,1282104,3587,276,0,
wv6ulT3M2Wo,231086,672,53,0,
DtjEiXTLYGU,699567,4106,364,0,
iVM57fZIHs0,287736,890,162,0,
khib_Znhrg8,357002,1169,61,0,
UN4RNnIq7ds,620683,1436,116,0,
6USW4EtmT5A,32945,109,4,0,
XCuwbi4kssc,290763,689,42,0,
H9PmTMnqDNs,40053,150,11,0,
7IlsGHpRtvg,177360,513,39,0,
jcrGcOLmqK4,91547,258,23,0,
Nn5q57QIYDw,62959,203,6,0,
597FFBeCs8U,479052,1696,183,0,
N9eroXvvCiI,28575112,92499,2589,0,2811
y2y7Okd0bno,2069,18,1,0,0
NvhvmjHAnxQ,1102,3,0,0,0
K_a4DTesVew,1747883,16275,493,0,889
70itec7V_Kk,2913,31,0,0,4
M03esB_HBzM,14079,95,2,0,7
Ki9WAH9aLTk,3397,10,1,0,2
8vznqx5PuG8,32237,401,7,0,38
cZxUA0KDoVg,170271,2039,33,0,206
XeRHXqlC0IQ,27824,278,15,0,17
sLJ-QztAqNE,47660,105,6,0,3
12BvFWMMFb0,139932,157,27,0,94
kyAJGEW8O58,3621,15,0,0,0
OuWCFVHghBs,332,2,0,0,0
wI5KBQkWoGo,7462,53,0,0,1
j_OPQgPIdKg,183959,1656,113,0,753
ssVoRTJivWI,6906,30,3,0,9
arVtT-RCc7k,18373,57,1,0,
ITHDKfCWvOg,2026,22,1,0,2
r83_iyO4rhI,5396117,28810,948,0,1946
e58ByUA_tQM,5783,4,1,0,0
drv3BP0Fdi8,773055,9458,236,0,1911
KnOyI5iFazU,45364,,,0,
fV64q7rVdt0,4469,26,2,0,5
WtzNCTCSQY0,12434,94,4,0,15
AzpE9-ycabk,281053,728,77,0,371
awXz8vGqHcc,720609,1719,108,0,699
KE5p2kiZWx8,1176939,3364,328,0,752
N_qlG3MslBw,35486,154,18,0,41
eR0TU76Ck7k,7654,23,3,0,2
rtXA-sGqsBE,162861,372,97,0,367
nngJTeSlngM,1941,5,0,0,1
4SpVE3P7iYA,4218,6,0,0,0
vnzPfWVAU_s,28134,150,3,0,4
UlCEYHmbeRw,60027,1118,5,0,187
Yn8vsP5E2BI,1360232,5714,354,0,2211
sBR__L0yT7U,346,2,0,0,0
liVwmcdexpI,31084,158,5,0,17
OGPl9UjPNZo,1750568,5577,1058,0,1317
M9F4HJT2dwA,6291,11,2,0,2
3Yx4x-Q8DXQ,3696,46,3,0,26
g0QjhGr73Ns,92129,637,6,0,50
GKyYY3Q0gBQ,101240,325,36,0,108
2BPP8ZOX5m8,438696,615,141,0,82
Irf-HJ4fBls,371960,,,0,
feSQdYG9Ayg,7940,50,0,0,2
Gs_4LLRb65E,904,4,1,0,2
7Yt9mGjLOAw,7086,353,10,0,61
hwwG7vm_EbU,382,30,1,0,2
NNbFi2sog90,2059,5,0,0,1
rXEtXnG0HdI,1080,1,0,0,0
AJdtAvWz0XQ,642,2,1,0,1
7G9Jozhr7H0,99610,308,32,0,49
a1KPesdgXPw,4103,12,0,0,12
KOcbn1B-srM,2806008,26478,823,0,2716
-kLwOdl_cG0,592568,1259,115,0,42
FuymvEZ1pkU,4492618,14158,552,0,976
WHBoe2j9Uds,25,2,0,0,0
_AnHvH2A8A4,423045,2228,25,0,199
3q8nGnls1Ow,4024268,34878,563,0,1218
tWPYsyEuP3A,493,6,0,0,6
UPZAHQYLcl0,13493,60,1,0,6
diAvYa92Fm0,3005,13,0,0,0
ifNK08mJgOs,6461,12,0,0,3
7795F9oHz3Q,124458,389,15,0,54
yZAB98DLLD8,224,4,0,0,0
kji1w02EvYs,16416,52,1,0,3
flbmZqcLq1g,3569,17,0,0,1
5neGV6aYMl8,1109,8,2,0,7
VcYeMYuC_-o,2327,4,2,0,0
PrZmD9Yk94I,2241136,6785,409,0,457
sO_YHSus2Zg,32617,28,6,0,10
npiyFyCwz4A,1810629,7595,966,0,368
jrJX2uX-xvo,181373,153,38,0,34
MxHWqxSMP4I,44105,12,2,0,0
mYwDMdxS244,27336,3,1,0,0
FhALQ54SSro,62866,20,4,0,6
rbM4idhPk-g,592,0,0,0,0
XQB5snyJfXk,44185,,,0,
U88E9smqBfo,139,0,0,0,0
kAGEqqjL5TA,8575,14,1,0,0
110SC5jAS3w,2099,3,1,0,0
OzY_yXoSjMc,419,2,1,0,0
SL7D2o56rh8,8110,13,3,0,1
ay5VJVIBzfo,48628,151,10,0,352
YK1qOyHCm1E,6072,35,1,0,4
hCcBJ-hW_3Q,7435,158,10,0,98
zueuZ8GSjJc,9137,135,33,0,77
04pAVNvIkXs,1952,21,0,0,5
04pAVNvIkXs,1952,21,0,0,5
SVdTF4_QrTM,126713,584,13,0,74
cE6CpuSnXyQ,914,4,0,0,1
AjFu-yeiZaI,1371,1,0,0,0
ZMGZQZRIsJE,698531,8492,184,0,871
4CW9r5dAUqM,702,2,0,0,0
wWvlumROux4,1225,10,0,0,2
tCDEm4GwytE,1569334,2008,45,0,95
VGtg8Ma2do0,632,0,0,0,0
fFzBlwcen_0,6668,27,2,0,2
CTcff6FKTcY,344916,1669,104,0,578
BqRFX7N317Y,461,6,0,0,1
zZ5KIUlgYWM,14559,39,3,0,4
idevWZZeqHU,978,5,1,0,4
HSkcYd5zESM,5821,56,4,0,55
mhSdTmakNNk,47949,204,12,0,47
dXB7XRsh6OM,61869,128,6,0,27
cllCVxTm2FE,4726,9,0,0,6
twJk7ymLmfA,2023495,6852,742,0,2067
ahRvk6ggMy8,135328,1060,51,0,351
gJXZKyM82_0,13819,64,1,0,8
7GcOizU2FHM,1603,14,0,0,1
JY_Ks1X609I,17830,40,11,0,64
YbBdA_AV1TY,7546,23,2,0,4
-fyxUxGdrns,594803,1799,94,0,329
gE2YsHyfuf0,1003,3,1,0,0
DyW7bH_kyXk,2055,5,1,0,0
9mnoiRqh0dQ,68872345,214782,5006,0,3855
RxI3BemTjfk,10027,41,1,0,
DuHA0l_KZr4,12850,8,3,0,0
C3dU5u4xXaY,133839,3537,76,0,486
uo7mW83wGmg,245548,791,39,0,35
zmCjIydEf1I,16795,60,3,0,7
UT__BsZlHSc,83632,227,39,0,214
9taL4svjH_g,160865,165,97,0,45
Np7lObaDiBk,30764416,28221,2371,0,7889
ViqNhuXgROc,2320695,16928,154,0,1371
-9pdJzVaJnc,141085,1966,212,0,710
ZldudESiHDs,747,3,0,0,0
RNfIuGQYeTQ,73472,540,12,0,69
BDaZ00PmvHQ,1953,1,3,0,13
O2HPDWR-gJM,4925,17,0,0,1
ChrlEbO_WyI,14454,66,7,0,4
8ROGl5nusD0,7478,,,0,
2Ll6M0cXV54,33593,291,9,0,56
DRCKFWPrCF0,2702,31,0,0,2
Chl32z0lHIo,623,3,0,0,0
M-ncq2eHF_k,7325249,28976,820,0,1103
iSfXdNIolQA,209160,1796,455,0,1379
4rjAQl4wr6Q,488561,24524,229,0,1766
-sDUZ8QUsVI,1080,2,0,0,0
akncX-EB7Ys,3173,17,0,0,0
UhHrM0ADrrg,173,1,0,0,0
9_iFNV5Y-mw,50097,130,21,0,13
msK6KYxjRo0,63771,208,22,0,1105
-9XiNweHTsk,12938,654,11,0,150
Jw_GMTbPlQk,33643,324,82,0,0
F0VUIRaDHyc,7729,17,6,0,4
adS8aDdnbaU,405,5,0,0,0
8Vlzo8srTvQ,25184,147,4,0,23
eBRONj85S-s,308,0,0,0,0
RqyXXpMg7rE,323,0,0,0,0
mAYZE2-EQXk,2511,1,0,0,2
V5LQn1hhTPo,14717,49,5,0,13
Qkzb3aQWAXE,2729,19,3,0,18
LIk8URw0Bvw,652,1,0,0,1
dXEQyvoiPSc,3489,35,4,0,1
mFxtGIrJtL4,1064534,1298,57,0,183
r8QNRo7F1w0,90352,1076,42,0,346
uuhIP-0AjKg,1191,8,0,0,1
4wzlHen1o5E,289,1,0,0,0
s8h5sOXB1xc,504,,,0,
G1Eq3TLNxY4,28208,417,38,0,93
V8VyccXFhDM,231162,1476,62,0,216
yG8kD8U5LHM,1436,3,0,0,0
43FD-Y1dfx0,1806,14,1,0,2
0r2BNV3VElc,4963,29,1,0,3
QuxpgpEMWIM,538,2,0,0,0
tbpP7T9mLH0,620,12,0,0,6
F8Zt3mYlOqU,37510,265,4,0,4
WW3tSaivKlQ,96885,39,2,0,5
GsrZk99s9LY,434749,2195,30,0,321
yWKLqD3CLHA,13537,50,4,0,4
78lMHxMnKA4,855,12,0,0,0
bZKcu_l9Hd8,3520,18,1,0,0
Ej-7mZZfYXI,1743,6,0,0,1
RQbbqMp7WcE,21959,12,1,0,2
NxI6eADcgE4,7784,47,3,0,9
DyDe4vVse_k,900,12,1,0,3
15UExughWZU,6826,20,3,0,5
ruc3X7_nGf8,16020,16,4,0,0
Uv3-O0dPR7I,1226,7,0,0,0
v4XWfWyOvE4,34951,240,9,0,10
57vtYB2jAn8,8779,51,0,0,4
nU_U1NH5QBs,897241,3130,106,0,239
Q2SO2DNhj8k,1897889,11303,681,0,2009
aGy6MWfokkg,29964,100,18,0,
64qu1mdl5R8,23582,153,3,0,13
7-6VrTpXcrk,3190,29,8,0,39
kjZ1wNZRBSQ,31110,76,12,0,45
hliHBeC1sco,673857,2442,833,0,1036
Qx_xkWUl9_0,23013,688,10,0,160
VkbdM_I-PnA,349384,2791,119,0,459
FG9MSyACbwo,21654,74,1,0,7
d7arnlGeWq4,1928,15,1,0,13
ssabYShKPN0,2199,6,0,0,0
oPsafnFMM74,1642190,50774,602,0,8017
WDbNXT0Fe1Q,743,6,0,0,1
wNoqAbHhSa4,115119,330,4,0,27
wNoqAbHhSa4,115119,330,4,0,27
N6eN3Pll4U8,13838,164,1,0,11
5jQ2RoJIjhA,18985,60,3,0,9
oG3F009N1X8,1454271,9687,311,0,5516
I2IDGXX5-YY,1159817,3900,235,0,179
QrDVsBL63Fs,152798,171,26,0,15
mwh4ShZA5Tg,109715,580,231,0,724
ADLwnR3WkMY,15923,96,2,0,15
d6Jln_5ieno,39975344,172241,6058,0,11400
-IUtRnh6jFo,1709,5,0,0,2
HvSx7MxSRo0,650,3,0,0,0
XPcS1LNTayI,39416,32,2,0,13
lwkmE987jgU,49604,123,10,0,10
sejLMKB2YZc,429415,1075,241,0,651
-OQVRVUMShI,7284,56,0,0,9
fPTktoHD5fo,632,4,0,0,1
T_40mh175ms,940112,459,68,0,54
Da8AR47BNdE,9428,365,6,0,35
vTJF4Q3421E,40633,243,9,0,165
LqIlDX3UnjA,885,0,0,0,0
yW_fWhVbOMk,2570,14,0,0,0
DClXif1T9dA,14282,71,3,0,8
3e4B2eWIZi8,20088,34,3,0,28
gtRcMTANn3I,9916,15,13,0,8
MTv1N-BLTiM,5346,54,1,0,9
woAl3JrSDLU,181361,210,23,0,13
g9Ide4MTGtM,150020,210,5,0,3
wemua9X55Bw,111195,646,41,0,87
BAqR0Ws1Q-w,55989,268,12,0,55
xKxCj7f8tgs,505,0,1,0,0
8_OZwwBDGUk,7164,116,7,0,25
D1pKJRGHbsI,12969971,40596,4182,0,4717
8CvmDPgOoj8,953086,2101,332,0,143
HIrELUWQZAk,254992,678,26,0,114
qzygoBKGeMg,135974,126,26,0,35
PTmceOsrI90,4100,,,0,0
SFZtk2WwuB4,28727,165,6,0,6
cTM-YHT0B4s,344672,469,61,0,
FnyiklS20rM,650,12,0,0,1
DhlsFA9aOEs,6,0,0,0,0
T7gbuPmGGdc,996,2,1,0,0
xlSh6wBXePM,1124202,36669,12751,0,35952
JsPsjGAwH7A,2658,5,0,0,0
XhNm0luwYfo,5249,28,1,0,0
qYgxrtCkP-A,72797,,,0,
9EMyTifis4o,512376,2265,35,0,132
J7TNN7sz-cQ,1835730,2133,773,0,77
PL05Dz7D2dg,4999,17,2,0,7
IUxzDfauhwo,8192,42,24,0,
pcfA0DintKs,1938,,,0,
BlepMLLrQtI,28138,48,10,0,58
rZiNzSr7tX4,38995,309,66,0,28
2TqGw-jpcoQ,119309,700,51,0,120
5xTHJP8AHoo,3855,20,1,0,1
-G9S-h2w2dU,37786,239,5,0,90
uUrZqLYOxqg,107156,238,28,0,6
IgZrFdbVbas,163479,,,0,
iU_rGiOGOZw,68158,4166,49,0,531
-JbXqesOUyM,1356125,2733,254,0,409
UckWH4wdaEY,28509,76,3,0,16
1YBheuHma8I,51072297,66102,11078,0,4507
xLKajvjiAi4,25897970,43907,3723,0,2041
rVYgsCclWJs,131927,427,27,0,81
4SiXdhL7wxU,77572724,44254,23513,0,7134
R3k0MuT0KGY,1270,13,0,0,7
fQAFfeQNpGc,1532499,12076,147,0,682
D8_2hKZkb18,150112,735,40,0,214
Jk32u1yLNd4,5246,12,3,0,2
mzgd6Xk-CSI,1052,8,0,0,1
2xb_0chrwRQ,30,0,0,0,1
q6arqW9BRPY,1598,18,0,0,1
ngzofL07FPQ,19426,21,6,0,21
TjFOe5M0Jro,37427,59,10,0,8
s50NyGF0SLE,347,9,0,0,1
JZTTckEIaDI,123762,5094,30,0,701
J3rXaMEMgOY,284986,307,305,0,375
1yR0UADCKqA,22456,140,7,0,35
hVVTM_bVmoI,602130,4305,314,0,358
Vg7i4hEmcGo,475280,1254,106,0,47
vj9AWjJb4R8,32206,59,4,0,32
iTd4JTp1R6s,1271136,8173,747,0,1527
9wIsaToUEZc,1218785,2851,363,0,862
vRr99GsJvoM,65895,177,9,0,22
qQrRVUarzPc,2202759,8103,929,0,689
QVAKlemch2M,67851,189,22,0,27
6P_A_51VTCk,29579,176,7,0,41
rFFeopBRo1o,72961,113,7,0,22
LRYAzR20cyw,422690,2969,123,0,417
HBLeJKc8_DM,10829,,,0,
YSBDzlDYcOI,152,1,0,0,
5pM0uioI5Aw,210936,575,28,0,115
njY8IINfFFw,67574,224,11,0,
G7X0ac4m1lc,2501,14,1,0,0
jO10oJ8nBe0,614,0,0,0,0
dC4A6AgUZJ8,4461,29,10,0,8
3nxSvvEudHE,8940662,26259,3085,0,2202
z_v5r_4xxHQ,5014,67,2,0,10
jDb8DJNEaHU,3479,12,0,0,1
5rsp7Kbo5Q8,1260,19,0,0,0
BFDLAmC3YvY,16275876,25813,4135,0,4128
519_pOvP9xs,6430258,26985,1217,0,2310
k3iRAfzITBA,3251,12,1,0,0
7YZMXl9aCWw,10747,16,1,0,0
k3iRAfzITBA,3251,12,1,0,0
7YZMXl9aCWw,10747,16,1,0,0
u2BZEp8BH94,66034,445,6,0,41
ro-XGh1Bmx0,5470783,25176,5910,0,3460
q5w6ieaTxGA,7876225,119427,3280,0,27285
Gqgdyn6wg7E,9068728,59009,2940,0,2735
Ah392lnFHxM,848301,3617,98,0,306
v4cKDzTyOek,1517562,8128,322,0,1524
h2s41crE4eE,1691,13,0,0,8
uJRjwXtbfgw,901,7,0,0,0
c_hLfe1WHHs,15897,207,0,0,24
66lY2AW4R68,104066,1683,60,0,293
5Kioh8f1zYg,17212,136,3,0,8
vcon9tyKffk,23,0,0,0,0
3MDG9TI1uKA,62,2,0,0,0
PmoHv8Mf_-o,777793,2755,157,0,786
WFy9JiWhrUI,1307,5,0,0,0
KM1S2P6SO0s,3838,10,0,0,0
IoSEcW8jEh8,12133,579,9,0,81
hdoapGpiFB4,3988858,17010,622,0,1355
VA62BqDrzoA,1840,9,3,0,3
hQU_f2lEqMg,28,0,0,0,0
Ptcx3ymknoM,12371,127,3,0,24
kVPPLk6951g,1088179,3384,242,0,429
x3z73QJ17Vs,9771,30,1,0,28
8T-1uGoW4ko,1279864,6468,891,0,900
ztayHzsXlN8,70438,402,10,0,104
63jaM2fC0TI,16850,8,4,0,6
DOTLGJVQqkc,103086,245,25,0,
civzJ4WF2zM,73141,222,8,0,44
75Npwwobdqg,18973,67,20,0,12
7jzBWmpzifc,92447,877,429,0,4429
sVR4mbOC82w,1666587,19359,336,0,583
qZ-Fqoa8ACo,2821,6,2,0,0
4LM1N--h3wc,8688,23,1,0,0
l88j6DITmms,5709,22,1,0,1
0arRsJfQx3s,2600,10,0,0,2
fP_zLd25O_0,1937,3,1,0,1
MDCCvOv3qZY,34044,333,8,0,97
MppWDIOtyHY,5288357,17895,1219,0,4255
tihxQGGrMcc,20336,,,0,
wAbYxZoTZ7g,136578,376,19,0,100
6eMRTIVHCTA,4225,27,1,0,0
dhFQki5rZtw,47703,213,15,0,98
8ud8kCTD8ps,6621781,30653,3079,0,2253
iBO7IctXI5M,7962,301,2,0,237
lCZVPROkB8E,25813,206,6,0,25
To55y5wPsdU,53663,233,5,0,32
wo_gprX_9Vk,6476,18,2,0,3
1v-yBoNjK_8,3688,18,2,0,7
F9l5yvVldUw,15978,33,12,0,1
pg3zFujjOfQ,209,4,0,0,0
5V4q95GWJ2U,3172,25,1,0,3
NMQh-rhWaz8,984433,3303,120,0,415
4ZCzLEOvxBw,1964,33,0,0,2
5e14kuSVDm4,3759098,44460,808,0,6271
KiCglcaS4rY,1754,8,0,0,1
Zr_VKTKlVcQ,66,1,0,0,
FtPBgzQp9q4,6284,10,0,0,0
SJB_Xve_Sfg,1629,9,0,0,4
b7w22VnyH7A,1012897,3693,290,0,408
bTKLM8i1UDA,1466,12,0,0,1
myI4wvaLI2w,5966742,12842,1851,0,974
FOHBLmFHl5E,14940,119,5,0,9
q8wD7Zvzetw,142246,653,35,0,193
KDzXhMKV9Uo,87,1,0,0,0
gbuYp9nKpQE,285,1,0,0,0
qXu92BkfCmw,214,2,0,0,0
Eo_1Y_yJZ-o,49106,470,4,0,53
ufo5RoCQgMs,5773,16,0,0,1
0MQk-SoyoGU,2000,5,0,0,0
AgunII65ysc,3720,67,0,0,30
W-QWeK4wwOw,74444,482,16,0,41
S0iqMH78Qas,175,0,0,0,0
_bDPFxjEKtg,186,0,0,0,0
gy7ja4-4J6U,306,0,0,0,0
796Sgsrog-Q,31257,210,4,0,8
slUMP4DhVZQ,6087,24,0,0,3
hqGdj6nGHUs,489,5,0,0,1
tB7f8WTF5zc,14848,59,1,0,
vZljVZ1vc4c,241585,855,43,0,73
o3aWw5YnXgY,29378,116,4,0,6
3nSEMJW7UqE,727562,2761,76,0,235
dI5MZ2kBK9M,9716,63,0,0,25
xaSHwlhWddI,21072,74,2,0,11
oFA29L3BDLw,395,1,0,0,0
lKCCF8Y5w4o,781644,2109,236,0,671
OTzy8OMsTCw,9994,24,2,0,1
EuU8_VG6RXI,341846,13900,162,0,990
GwGAOIxm4S4,1228,4,0,0,2
F7wrUFlN5gI,1363,8,0,0,2
Kqx6XoAo334,806,7,0,0,3
jTjMUhlnNx0,1996,6,0,0,0
hlmil_aQM44,424,3,0,0,1
D-lwqeM9zDg,13823993,68936,7185,0,16934
CJXsNmbTPSc,1917635,12869,566,0,2412
CJXsNmbTPSc,1917635,12869,566,0,2412
zDVA7r7r0d0,3140,28,4,0,2
voOQDohL4Pc,14511,82,1,0,23
P6pMC3SAAIA,855,0,0,0,0
zFsFx1sb4hg,248,0,0,0,0
doMS-Q_Whr4,889,2,0,0,0
V61MsO2ND2o,316,0,0,0,0
IPirS-L221Q,354,3,0,0,
95jSlMTHiB8,204402,136,40,0,16
kayy8GHeVjM,341,3,0,0,
y5qW6SJ0_8c,18988,45,2,0,0
HZugi-s7D7k,6978,7,7,0,0
R2EVn3ZeXkw,7631,12,2,0,1
7EhtzqeAOnE,34,0,0,0,
6M67UtFQhD4,7436,24,2,0,1
tV6pYe9_eWo,10396,36,2,0,2
2Vu638XQsxo,835,2,0,0,1
AQ-g72cngbc,15919,60,2,0,2
YbNmUPM1Uvc,290,2,1,0,
dHBBTFJF6Jg,346,0,0,0,0
Tfl6Vqc9yqo,160,0,0,0,0
YulM7WHWvMA,32,0,0,0,
gkxasbgsHuc,114,4,0,0,
IxLBjCzBa5U,933,2,0,0,0
5izQj6uOW-s,38662,86,14,0,9
nn9supMwJCI,13811,66,4,0,19
0r4W87D8ePI,65584,277,4,0,65
UNFwsZUfZgw,1278,4,0,0,1
WGyB0NZr5fI,29,0,0,0,
he7HcuG84hY,60490,573,32,0,75
V0sA3l-D4SA,434,3,1,0,
C9t5oQiy2vE,614,4,0,0,0
gUHAkhZdGFw,20641,98,2,0,7
3--VmWrCkLg,1676,2,4,0,0
Vz-gEPozCfc,167,2,0,0,
EqJM2A9VG_c,130,1,0,0,2
5l9lSVPuEEE,417,4,0,0,
Dt5UZOcASo4,70936,114,17,0,8
RyNO5k_-ZtA,1774,9,0,0,5
TqEQGcHI7b8,7607,14,3,0,0
glClXYoaTNk,3938115,5061,603,0,298
1A02-BePnaw,67949,120,10,0,4
ouR9f58BK4c,111810,116,19,0,49
9DfSeYvjOuQ,7994,,,0,9
8hHOHY-VSDU,2237,6,0,0,0
yrj93BqR42E,223851,179,31,0,7
Y1JRW1wu1Fw,112610,697,28,0,299
SWP_46Tp7xo,68,2,0,0,0
EY4-JmuczxM,276500,1092,36,0,460
A9KSGAnjo2U,63993,170,9,0,19
70i0mcsFVrE,195,2,0,0,0
vzigRJjmtQs,113578,1983,49,0,89
lTMXUvN8zbA,253826,273,126,0,13
OtwLKDMo4fY,103363,265,6,0,70
SjffX6WIXY8,322671,607,21,0,120
tjYrrIgNaGE,310076,1166,86,0,119
V-HbSmEz6uw,5539,29,6,0,13
u9djIwXfM3Q,325714,3446,163,0,772
lHNUKy9nMGw,2519,9,2,0,3
HmZOdbIr6Uw,61486,284,16,0,25
SwwoL4LAfFo,832342,1435,212,0,1342
Ygx_rUJ3XaI,665212,4171,136,0,766
NkQTu2f-Q1M,2676,18,1,0,4
KIDKmT1Bfrw,52167,314,7,0,17
pVmp1cc2Wxo,75800562,193109,11028,0,
JH8UdtqSlpM,160042,2129,76,0,1049
C_9jCR0DjCQ,2621,52,13,0,26
g6zcPz8RsjQ,1826,17,1,0,3
xdZRmLKcDcY,424433,4593,71,0,1207
B3dTTVlnSYs,515,10,0,0,0
QDeTlaQ7dFc,13,1,0,0,
X-7XYDyHovA,26,1,0,0,
G6Gk7m6R2ag,821929,4436,103,0,676
UIjOoWVbXaQ,112979,90,4,0,14
8_uBhTSxHb4,3782,44,6,0,26
PEGXx_kroWY,1345,6,0,0,0
yNnCMyzAzoo,26460,57,5,0,15
ddGILKE_jgU,5280,20,1,0,1
RiocPBvsxi0,48,1,0,0,0
vxq7jGU6vac,23733,129,1,0,11
T0Thb8nODU4,507890,2220,299,0,362
PEGXx_kroWY,1345,6,0,0,0
yNnCMyzAzoo,26460,57,5,0,15
ddGILKE_jgU,5280,20,1,0,1
RiocPBvsxi0,48,1,0,0,0
vxq7jGU6vac,23733,129,1,0,11
T0Thb8nODU4,507890,2220,299,0,362
zl-4IsN-Y4I,7999805,46032,1973,0,
MZtOBAT7PkA,12413,93,3,0,17
SNBV9DDmZXg,17885,113,1,0,15
1cg54CZdLmg,304573,2839,28,0,450
VfcvGHWg9ok,10982,140,0,0,10
pEKEeQbf8bA,98204,100,19,0,6
Qa0CdYXsNZU,12377059,11290,2718,0,1011
w31xY0Y87dE,8720,24,1,0,11
m-tmu1Y9vgc,148530,2014,28,0,178
bgndSmYPO78,779130,11626,1080,0,4456
QFooUXyN-pA,257417,896,124,0,218
VgpHjMC9WUA,6911,16,0,0,1
YKpuELbeZQM,1159417,15279,630,0,1407
SwNRdKrHwSk,14402,42,25,0,80
gZM4h3W94uQ,242019,1427,40,0,239
L3xHd275GGQ,7535,14,1,0,1
diZK9F_zw6Y,21642,64,7,0,66
A2YNrNak8b4,1710464,7010,1693,0,3153
3_LFtFQRDmk,25318,140,8,0,9
I6jme3t5LXg,7262,42,1,0,5
okLNJkRq5Hk,7085865,26523,1380,0,1467
V5Z11eypWDU,1798,14,1,0,4
nOzvHAU6k_c,541,5,1,0,0
udMxkz3wDqU,667,5,0,0,0
XuOS9To5Pnk,47,15,3,0,0
WGy_ipAvH3g,46,4,5,0,0
yvC8im8Y3p8,29,2,4,0,0
XNdZdzJ1QXQ,32,0,2,0,0
1Sig-QmqU4I,49,5,2,0,0
x8NFQBgat5w,38,1,3,0,0
3M8MrmreWWs,33,7,4,0,0
19H94LA1A7A,77,1,8,0,0
aJF26e5h4r4,28,2,1,0,0
BZL5xY5p4eQ,254006,567,24,0,26
Heyr7UKdoso,17938,110,3,0,17
axi5drXcbfw,529411,2112,149,0,159
tEnsqpThaFg,38000912,349709,5837,0,91438
C3UShVhBNLs,4846474,22387,632,0,3172
cYIkpx1EMgY,381,9,0,0,8
AHa8pOBF-Ew,10633,21,2,0,4
RKYrspWvtKU,46133,220,22,0,52
HA2tsmxiFAE,12174,37,3,0,6
9NIkhRHp_X0,89,1,0,0,1
-Nmf2Ky3iFo,275318,604,54,0,204
-CSPJmUkadw,94,0,0,0,0
GFFw3qkLLNI,1300,6,0,0,1
26PzDxLU7bk,76339,245,17,0,157
NxgDEz07Jvg,395703,2517,125,0,332
VoB543m9Zzw,2499187,70411,716,0,16596
TnWO58mH_2E,215326,635,492,0,577
emRahDljkuE,381135,1922,89,0,610
A1ax7SD8wk4,245779,1751,282,0,387
9YK3TjFqe8U,1438275,5124,228,0,408
H5_wt0Yoh38,9768,3,6,0,5
5uWNL8gi49g,9310,51,0,0,3
kM0ajEjzXSg,112,7,0,0,0
hB94CyXSdp4,7148,61,0,0,1
