"11630","2928","92853","122","31456","1470001324"
"939","1917","25263","92","9012","1470001550"
"949","1033","11111","48","7197","1470001648"
"418","595","20258","285","10609","1470001744"
"2658","1916","75766","135","16","1470001748"
"553","484","28295","48","27136","1470002025"
"3785","2225","72926","207","46176","1470002122"
"312","123","4502","21","2366","1470002713"
"1515","1806","26891","39","3942","1470002949"
"1637","2131","70966","94","8093","1470003350"
"575","1330","13310","17","37378","1470004059"
"3293","3465","58409","91","18602","1470004917"
"124","371","1395","2","4005","1470005057"
"117","196","27453","9","5","1470005060"
"817","1053","12708","65","3819","1470005119"
"4274","4527","36867","49","17725","1470006002"
"2175","1407","15185","188","737","1470006046"
"1526","550","6141","34","4175","1470006073"
"43","80","30","0","86","1470006448"
"1220","1579","572","28","170","1470006695"
"1490","2101","15672","54","28062","1470006899"
"254","432","1922","8","7863","1470007194"
"4232","4188","9844","35","39140","1470007215"
"48","108","571","1","390","1470007328"
"7319","6837","10788","81","2489","1470007426"
"211","126","3933","28","1029","1470007688"
"549","1220","3888","45","4003","1470008174"
"71","113","1989","5","1412","1470008396"
"2241","2155","6449","29","6737","1470008789"
"67","202","3652","11","3110","1470009388"
"3459","3849","16498","162","24827","1470010262"
"406","468","4122","23","4251","1470010564"
"25","11","1529","0","187","1470010640"
"94","124","777","2","1614","1470010690"
"2610","2451","12920","46","970","1470010979"
"2730","2685","6822","19","5077","1470011348"
"114","117","5112","16","4329","1470011419"
"30","5","357","4","4","1470011535"
"340","714","6937","31","883","1470012257"
"45","117","732","4","114","1470012372"
"1200","457","160168","285","84","1470012511"
"1753","2893","39870","108","26224","1470012718"
"178","494","2879","2","10088","1470013000"
"94","186","1883","2","2321","1470013037"
"522","627","8320","9","5395","1470013436"
"121","288","3703","103","5045","1470013911"
"1642","2489","13706","38","7006","1470013988"
"57","77","1471","4","1597","1470014076"
"19","80","111","2","1647","1470014224"
"3377","3421","69892","70","25142","1470014473"
"2811","2735","48590","27","31262","1470014661"
"60478","58036","103106","345","23547","1470014875"
"31","83","474","1","2429","1470015005"
"427","787","4390","86","1638","1470015134"
"491","1005","11126","27","2585","1470015336"
"5475","2777","2527","80","3","1470015400"
"177","300","829","1","434","1470017112"
"1524","2767","19655","99","792","1470017117"
"199","946","267","0","3047","1470017729"
"336","457","3319","16","3724","1470017857"
"82","153","2011","30","2253","1470018095"
"208","490","19702","19","1422","1470018653"
"5573","5580","84614","224","51320","1470018787"
"1757","2930","9964","31","11037","1470019378"
"245498","186943","945","214","448","1470019435"
"2174","2855","33766","72","12297","1470019598"
"6462","5639","5986","126","1601","1470020076"
"3287","3829","2449","70","3092","1470020117"
"28226","27887","368087","264","3629","1470020458"
"74","71","4794","20","20","1470020635"
"1508","1196","25735","52","8282","1470020678"
"43","53","931","2","132","1470020776"
"682","179","8645","39","16856","1470021442"
"701","1194","5655","33","3894","1470021751"
"5353","5834","33791","83","19839","1470022347"
"890","273","3422","9","642","1470022446"
"503","552","3403","26","642","1470022468"
"50","25","2000","10","3878","1470022590"
"1419","2696","9495","49","3831","1470024430"
"283","438","1921","32","122","1470024463"
"5","14","78","1","159","1470024819"
"2322","2112","30354","39","11910","1470025118"
"1348","1872","8283","31","12418","1470025524"
"145","329","6876","14","246","1470025803"
"1431","1165","27381","122","8016","1470026211"
"240","264","18431","32","6487","1470026342"
"246","231","5455","21","11739","1470026502"
"196","270","980","64","759","1470026746"
"844","612","16084","27","10169","1470026775"
"826","2199","798","6","1063","1470026813"
"23","98","379","10","1","1470027622"
"483","70","274902","147","10","1470028745"
"97","136","3191","13","8336","1470029625"
"75","214","135","5","8","1470029854"
"1242","893","166124","148","995","1470030185"
"6079","4239","65756","490","13947","1470031305"
"405","817","7291","32","2715","1470031393"
"1820","2485","28574","288","26233","1470032181"
"1448","418","33407","393","42832","1470032545"
"586","186","48992","133","18","1470032729"
"1351","1114","6623","30","6430","1470032931"
"41","19","912","21","1371","1470033372"
"203","185","234","5","212","1470034409"
"1216","4229","9348","35","12660","1470035552"
"8604","9448","267942","538","11912","1470037851"
"123","374","1767","6","1234","1470040492"
"2591","3121","32546","39","32472","1470040564"
"3286","4380","51756","111","20152","1470040589"
"21194","14118","411971","675","13508","1470040976"
"267","461","2302","12","1714","1470043613"
"123","50","5548","51","3275","1470043982"
"159","1107","1356","3","671","1470044242"
"4959","4684","37757","250","271","1470044343"
"123","50","5553","51","3277","1470044726"
"160","1107","1370","4","673","1470045140"
"46","1343","3375","59","2997","1470045467"
"9528","9470","477003","1296","137332","1470045505"
"1964","2356","21876","74","2987","1470046683"
"223","7","23013","23","59","1470046971"
"1285","865","89026","308","803","1470047749"
"11","38","89","0","67","1470047827"
"1549","2265","846129","325","38","1470047854"
"13","3","906","9","849","1470048203"
"114","446","1785","2","2863","1470048464"
"63","101","2585","10","3288","1470048605"
"181","483","1843","13","1041","1470048780"
"722","1560","1397","9","2056","1470048856"
"2663","3477","20518","114","26564","1470050622"
"3586","5001","37349","104","16208","1470050777"
"43","1694","3539","53","3060","1470051430"
"2464","2416","22704","183","9597","1470051665"
"825","1152","18158","22","3115","1470051952"
"1998","2036","41496","2","10196","1470052473"
"343","277","2909","43","17","1470052756"
"1114","789","41674","120","34578","1470052792"
"460","913","963","1","1576","1470053367"
"46","66","444","4","108","1470053646"
"651","983","60548","91","50532","1470053750"
"509","470","7225","12","9854","1470053821"
"90","78","3225","14","55","1470055103"
"584","209","20734","71","16843","1470055332"
"5664","5960","228475","645","2812","1470055469"
"3027","4621","37545","15","7533","1470055668"
"591","544","22115","129","68048","1470055886"
"566","655","5576","45","8761","1470056458"
"205","195","2222","26","633","1470056540"
"2062","2598","62241","118","10263","1470057311"
"277","283","4915","94","2559","1470057662"
"13088","13891","181259","323","79302","1470057744"
"1054","827","24570","100","15292","1470058155"
"122","135","827","2","407","1470058340"
"615","547","2943","39","390","1470059124"
