userId,followers,friends,statuses,listed,favourites
431345900,876,377,3186,8,2726
1444044860,1109,196,877,8,734
457039466,13315,6320,1609,65,124
3333468029,11258,435,2685,13,2350
74928783,1115,592,2443,0,14
98936964,128294,100543,37170,136,29
334811425,5839,1425,14715,243,3533
106320745,3132,499,29634,104,1775
56812356,17601,10819,122768,105,8467
234453221,5919,1970,30882,112,2416
1048420544,15391,80,80616,168,72
229941444,15086,8318,44472,20,459
395293321,31883,47,1555,615,4
123343624,11155,5668,53933,27,16026
28217524,3753,547,110751,254,1496
405427035,7556901,149,11077,4858,29
72931059,12168,6152,79036,36,569
79650494,7742262,208601,33124,42098,335
574838308,39058,3,12,3,3
4970411,3009537,196,153407,48888,109
47448886,94585,1095,35023,2848,2643
717095839,10901,1576,8606,35,100
16331010,3888360,935,125965,19626,500
86664924,152099,128,27528,1890,135
166496708,2593,2447,56300,122,3754
383118582,1184,200,2264,4,1008
2459371,5140588,1474,117556,11103,1711
12096202,98876,1010,76867,2326,41683
340372795,910,38,97,2,4
305514619,8372,607,3552,49,3373
2217863616,2096,322,1144,61,3465
15234407,1296341,376,2366,23852,102
376487168,2586,74,640,89,22
40245758,304593,44351,40940,1945,11512
349095254,1940,789,519,41,2
119952718,1982,1963,12771,63,7
243662948,2662794,122,2432,5983,17
6372882,2117,1223,71895,76,5094
267614129,7789,399,37767,57,1152
474841429,3393,718,25500,35,3634
3006989562,39078,298,22331,133,714
32717570,1129334,890,10355,6443,5
16558943,71886,1276,95115,1712,92
515183478,7713,108,957,270,444
152866991,118237,926,26715,1588,498
90774609,1444089,115,10954,4456,679
895695716,273046,32093,3407,249,455
1222639789,1327627,25,237,2863,0
10252962,346857,726,95362,3277,547
150829394,2463,690,24154,24,15
50883209,1401092,779,59497,20760,1855
32137602,231931,1068,5030,3695,1475
151579321,233,165,4657,5,0
18725103,5191,1633,34958,81,4838
26117205,33968,1024,8435,679,31
25537064,984406,200344,6248,9641,754
34113439,190421,4387,52944,5587,543
350224247,652814,301,541,773,14
34822892,45360,834,30754,168,3186
19530134,398906,884,9703,3119,105
176405492,3361,1169,14036,133,1400
145592277,511709,88,39634,259,5048
138134695,508385,528,26809,5737,48
2577612782,1980,760,2300,41,29773
3306558887,287,116,2117,55,0
2196922086,420208,6,3133,2025,2574
1128218821,289960,588,2353,1087,1957
707913,448821,11323,18768,3868,4352
35764757,208145,955,39115,2705,4797
19030283,229333,976,16318,1789,10696
15308469,364350,2359,3831,9840,1146
224958320,125585,515,14765,517,22
248795646,163036,356,11916,1677,439
19050000,132469,260,88141,2393,67
129838205,238567,330,798,1177,1420
71664844,17142,349,25660,80,3972
509788631,954,1973,1649,26,1226
13496142,224269,28,12331,4100,9
22660183,70561,677,1300,839,654
22209176,1338805,2024,68973,7100,851
716399875,463,700,1869,15,139
4768469488,765,351,12679,9,17731
75361610,128110,247,565,2187,137
18194898,182753,218,7339,3103,42
1547493080,2016,709,24417,17,23840
1227518754,681,991,810,4,445
17849234,244154,3641,19249,1924,4407
2745775365,1371,75,27283,32,15482
25103967,307879,218,4011,3246,15
44706253,282438,296,52259,2037,1586
1127353076,817,41,1273,10,29
30022428,326532,431,14685,1305,26
10422602,388247,1861,29314,5740,10174
55184723,259685,819,22373,1950,113
189871269,4906,3941,192193,37,3328
148846858,142615,549,7169,173,5701
8834882,30576,1683,5981,1363,4153
138725262,252025,512,1341,3638,44
8198012,58256,1982,18248,1590,17399
19402584,110898,2032,20936,2728,7124
26667184,270133,671,31406,4049,4601
257229260,772,1043,523,16,306
126106012,146148,304,17333,1081,133796
56876644,748038,973,7810,1825,212
46682998,84883,425,4007,558,2072
226793748,2515,901,203353,25,28831
99648998,961,524,1938,42,832
84379342,77548,205,3938,1864,353
1529284224,710,714,7178,21,4799
38515708,435959,35,4205,1872,17
15804774,77077,438,1776,3232,448
531529420,696597,431,3743,982,3003
430048955,90861,12,3394,1468,1
97102967,979,1755,8494,12,1484
215138502,252070,779,2531,841,21
24447331,104288,370,6864,1298,608
185949091,1669,1483,14728,1,3521
780573108,392588,241,13351,674,3240
277700210,151990,61,1582,926,32
607946179,22005,6525,24419,698,2693
93659369,202736,152,10545,679,200
27988038,119556,110,442,1726,36
48143209,506971,347,1374,1776,472
1680168282,1848,1440,22072,25,20673
144813170,328219,1004,4773,1700,37
1886353404,1776,1916,3717,8,1340
14227045,63270,19331,17180,1856,18961
89700550,267617,115,52187,619,654
201882918,76946,7125,2755,2406,36
481230628,31457,219,2052,616,1215
3138727082,155186,13,8885,138,395
160599963,91676,11437,35997,128,22583
17038090,69242,487,39705,2439,8
22290330,27657,1279,6099,1070,16
1873291686,1349,640,144,34,10
106801692,119210,222,2884,982,137
2184369164,5741,2104,77808,45,14674
20607586,7723,1889,23262,162,12561
20551154,138110,5091,100585,257,12435
1589928924,2737,584,1891,12,12
17916817,142235,1336,38194,735,197
34005961,192570,1074,19571,481,1831
16214870,193004,839,6740,1912,27
242073660,74828,473,6468,908,573
292383343,137483,155,14848,666,152
1406063412,645,1357,1651,11,415
612896910,36536,70,1657,1541,0
63227257,114304,688,85295,2814,101
22209201,660783,505581,3349,2785,999
2869225925,1290,2052,16725,2,1486
42271695,1935,532,11833,14,54
16102208,106445,64673,130836,1150,4240
186860459,74864,800,13637,884,3233
29871826,83669,231,5143,1841,9335
154875149,33280,964,18433,388,860
2431984819,9134,291,1851,186,89
48463575,169573,321,4024,2232,4696
1451811,221291,243,7977,2276,279
91798218,121558,3107,15865,290,1351
355784391,1058237,340275,49400,3466,86627
472442403,63915,200,3724,594,594
25523996,45319,6143,21408,728,8850
177011467,33903,47,739,415,7
95150573,715,1055,440,9,2
68911475,71698,1755,21353,1116,745
4659088213,69844,679,421,37,422
105447111,26669,148,6647,402,5
344230034,37455,26,331,500,2
15565190,81224,2707,45335,1052,12448
1088422554,19007,741,4560,229,855
2246091319,1061,1048,12928,0,7622
3221569032,1165,672,28,2,125
2962892618,2177,1841,10353,8,3247
92793164,401023,2409,23681,627,1356
130902021,6800,380,43545,74,970
36427202,120419,1272,55138,481,1409
25015718,61402,464,21685,771,427
45812728,92082,1589,13938,407,1946
37750706,24793,615,9207,635,53
20681922,1251,617,1008,50,70
199000304,21777,253,2742,330,33
54416215,36047,846,53142,1813,23
17653260,36237,19861,11109,710,9626
112703470,13621,2268,28438,467,263
16703744,120428,4239,39000,1845,11029
19069569,168689,5281,58838,543,1141
15759202,34236,3199,39049,1279,1059
415850821,172287,229,423,66,42
23189432,129557,1982,35856,152,7407
3244150375,751,1592,2656,1,1748
346599231,14392,215,5420,407,676
15758330,28779,3720,14289,924,2902
56706446,1010,205,6940,15,473
2734381938,17872,49,884,313,19
116273187,33048,219,7312,178,29
167944689,22499,462,6218,306,2772
2762642031,20451,10354,16503,17,4455
21355332,1207,1489,17238,37,4723
20657492,2308,258,39505,56,3928
1123703755,5592,196,4758,39,1694
123479689,30521,1114,1963,447,99
20590619,103964,3028,22232,940,5294
326237852,10155,6301,51567,62,3191
93365814,101586,802,21944,1110,87
176013602,9981,134,1844,145,12
17351940,167975,451,51221,1580,1544
25478011,48512,492,1956,333,482
2611398085,4415,2759,19472,12,9949
15736836,92885,17626,102659,1351,428
18824923,35919,17789,4587,740,1027
19585213,39041,1931,13429,237,984
233783568,19459,444,9938,527,53
368989960,2857,293,3366,41,1154
61733886,17107,296,1923,225,1099
352397501,24339,164,975,29,23
62746655,842,1,6157,18,0
254434063,21435,26,2388,391,1
244860544,75892,516,4603,424,1306
43044110,34986,23,2590,614,1441
17210050,10033,1297,8993,133,723
16212771,88275,815,8159,1049,28668
133792190,83994,270,4406,455,432
28926068,14533,2452,45782,904,49
1932167654,632,620,18058,4,1694
390882256,1249,1367,10271,15,1070
7663702,78409,810,80369,1832,735
1455915380,11870,3037,61433,113,14659
43128239,9968,1318,9507,200,774
43046805,50871,921,26163,469,1423
20538658,4946,1354,2150,275,812
1049569627,23057,952,23400,119,19660
197341208,90126,7488,6870,262,44
20457696,71918,633,24296,934,155
34191235,5970,986,7923,40,4
35432131,42252,872,13027,1155,4204
157985213,52481,1090,5515,538,1916
15101714,88132,173,6008,1228,264
26585023,141244,303,1633,234,291
19345062,134537,5996,12510,211,2749
11838222,76172,478,4565,1084,1296
2267177548,1719,637,24590,6,16269
1006971926,149,58,348,4,63
384723634,46512,52,3898,46,260
458304691,7997,188,43492,15,19602
47408060,5038,846,53144,344,730
850078843,31899,281,3134,252,469
183320631,77327,8645,9000,793,7368
998893561,9606,960,38459,73,4813
86043469,40145,266,5541,98,1029
50158116,47096,502,72200,286,75
49988522,84588,3356,10946,1070,891
377558242,161786,204,14195,86,18
115814829,68937,961,9301,1779,14620
74179397,43666,1252,27430,1564,4
3355635118,1375,696,12273,1,4726
25005018,982,299,10588,29,2964
67213875,11862,781,12910,506,9269
560820176,31426,797,9177,234,4712
87498687,6770,2123,3931,469,193
84321709,61209,681,12180,742,486
24577288,12006,369,1376,409,73
76790861,7176,1218,17633,332,1862
35942019,42344,1030,7056,580,2293
22080883,4745,2150,5100,141,383
829195447,9948,116,101210,164,11271
2949131574,22883,78,175,339,1403
581697643,17966,17513,49888,84,10541
225334453,102966,1037,30025,297,5467
107186754,12880,1526,10857,406,1924
21037096,98764,441,78382,1325,500
196839172,38179,1786,14183,437,1286
266791236,44576,526,7762,846,253
18142273,82949,721,6898,520,1349
493922639,600743,30,8591,253,41
358404632,860,385,8686,32,23655
27694316,184568,61658,5568,659,8891
40865997,5701,1677,13592,245,528
221517001,49666,692,1760,424,1267
1077617352,218513,1743,2288,214,5411
23726788,4621,1,17372,26,14
796791385,10018,4664,73079,72,7261
259907956,47543,393,3234,613,167
1152679494,65896,634,2345,216,1189
319310662,110,674,2546,2,19
997993410,41024,516,2182,361,1053
14633871,13248,1076,35625,733,225
22645010,2569,438,1658,116,15
305133386,72241,452,18063,145,10561
2206536792,4561,309,907,31,1131
701814591035027458,582,18,743,5,37
134446079,79620,283,2678,748,572
3891947243,27947,19,3975,96,1038
78652602,16167,442,4760,674,32
717979121,8016,4376,76063,27,40623
98925162,7682,55,1335,74,13
23868599,61154,1646,44226,502,5195
760511707,866,533,36813,5,74671
397731701,311,145,6363,7,4
258177778,508,429,1037,1,979
557059027,6306,682,12896,65,1255
4756947258,278,228,0,0,0
277496722,9492,581,8675,341,33
134447914,43711,542,5283,718,780
24725357,73024,3163,29702,193,1236
879172206,41892,456,1140,321,1
400109594,1735,390,4201,41,4
17559706,468,524,1297,26,142
32897787,13474,1090,11875,193,8806
204336765,25798,2783,9123,196,3607
147698079,24020,1399,3354,188,30
486943265,7532,235,770,107,1232
20601500,53585,9501,34236,677,17719
53144919,33260,330,4634,574,23
16351833,48726,2946,4212,456,1893
3455990658,59941,26842,3563,88,44920
158452328,28428,205,25648,1280,3249
16666502,34318,327,9156,761,135
17092926,668,576,12736,12,7958
72873708,54699,1295,4451,197,3176
1375722259,8888,112,58941,103,57877
306889853,26089,461,4856,105,7086
14995801,23838,2724,19301,761,5782
421211080,5233,616,84504,40,4620
116460304,53993,689,3107,566,205
80543233,34711,878,5452,708,2205
100367386,52956,343,9192,656,587
330666855,87548,2786,24,0,0
602986700,47745,720,4250,201,1598
2384252054,15947,457,9517,95,1982
1879672405,15859,915,3549,5,1679
14794197,8040,801,16993,421,2414
58111812,23852,425,14319,242,1041
23209189,6614,799,6344,263,1146
31935259,908,908,12282,25,1694
62454048,85980,413,47545,2922,1568
1215621264,661,1026,1198,11,164
499818764,7127,1,125,128,8
294771762,34896,767,38,145,2021
90571698,34088,6524,5847,255,6241
19777635,31196,1337,15918,545,1560
235213645,828,599,2025,50,191
342178803,618,403,4134,27,4074
2149142414,9189,6253,28790,39,7208
296434329,57955,159,463,275,1535
1918780334,964,470,2406,17,4289
120207753,18635,296,5587,770,2161
412116759,27743,559,3145,296,769
502187154,41098,455,3235,178,492
18912831,20675,13863,10419,466,136
26980840,1637,700,2270,52,1279
869231,52795,624,352,635,15
48863240,43892,9151,16463,213,23477
351001527,3114,666,5116,62,1373
16881775,21156,1936,7422,194,4770
20926214,8772,4312,16239,221,10960
35259973,64373,3343,14776,538,4124
108983630,44962,2065,13158,373,2047
43127272,35658,84,2236,605,2218
59618082,4352,1091,20271,111,215
166966715,14132,366,38224,500,24537
431526196,33116,1181,38307,251,4757
43388374,29325,588,5470,493,663
2547936181,15240,751,2217,176,739
1462317296,433598,306576,5579,733,16
4107251,12042,5635,2346,414,807
2417654776,1087,449,65197,28,2529
401394866,37012,297,556,265,26
26141717,19425,14630,137390,681,192983
295852803,63362,3622,6062,543,1987
67432980,21756,1063,52338,256,6379
1092757885,17386,3495,1396,863,288
78582420,7627,1882,25477,178,901
357232635,46039,786,5465,187,1189
20817836,30200,655,5677,445,2564
23095992,50728,580,224631,627,1857
261015235,23009,872,3159,167,795
19993233,51234,1374,8475,546,485
156714242,19409,232,2767,305,158
131239248,6652,812,2183,40,2715
362491665,37566,87,10652,245,13605
2522694624,21136,31,1425,33,109
379784814,32601,357,6932,101,7800
32517167,9262,1004,15060,105,9225
24639804,3621,927,10295,83,4024
82415812,6117,794,7215,258,4
402091163,37954,577,4618,143,427
191623939,24951,76,4302,837,0
783855445,1250,1561,16353,5,2939
49409854,8798,564,5367,231,5086
18611207,1370,1681,54882,51,33794
25789509,621,1350,1741,28,436
3936064157,367,237,1106,21,1519
8548612,23554,1999,78810,1282,3523
34049528,43859,115,987,423,11
3047745445,4780,213,36000,55,11074
257262821,20006,500,4481,302,634
42439825,14112,528,1558,330,543
34952371,24208,2628,12440,384,6360
95701422,1477,744,52540,25,5672
870556525,19026,428,27134,384,41
54070143,5398,295,5348,357,19
386700503,14231,221,11069,22,598
26692199,18028,582,12273,512,8672
251217304,527,1410,3563,10,1784
68867011,24693,1179,14531,1433,948
122236745,5468,389,175517,57,12604
27062174,22284,692,51334,419,247
29347308,5613,184,9535,343,0
272160374,564,1361,284,19,247
46488591,66,88,1978,0,327
2724219169,41064,745,8342,137,2907
19871936,34687,2326,3775,10,983
85348547,12787,668,2013,65,167
593761929,22546,184,3943,27,430
175307058,17776,3438,2303,281,3111
127917675,5668,666,5574,288,98
10282842,28189,2790,11035,404,6950
22983825,24891,16189,13990,733,2575
324034364,15991,813,3495,244,1488
16999693,9992,1526,2630,230,1156
147401895,5333,726,1935,96,993
236340599,26140,413,6415,393,23
229466877,31963,1403,1941,279,257
80903258,10305,507,3268,267,1549
16957824,32026,2458,17513,383,5803
157218534,299245,178,5180,6403,6454
199047282,20535,2396,10409,177,8759
1434929700,287,217,41069,2,54234
42944430,5211,310,2812,288,565
6223242,808,550,7207,25,627
1018302277,9621,86,809,126,32
33984220,9280,868,12313,230,197
1611625147,1498,1288,12711,84,9965
486869565,9024,1659,8632,353,2883
51397106,8122,1274,3025,86,421
802490035,48267,21,13548,164,195
408515995,61058,306,1913,286,81
19137132,12530,162,6275,143,2117
524817157,21284,307,3480,215,24
206995045,44794,592,6479,212,401
39834474,1356,424,3962,86,34
371486933,7459,791,4409,165,9770
519196613,522761,12,42244,2183,0
1692777470,6891,4388,32070,27,12687
165416680,4522,588,167403,104,3554
369054463,12570,196,7473,170,112
421098457,13178,247,1439,197,52
479944064,15606,607,17872,184,9227
3021836850,3582,318,48845,21,12251
94899174,9388,246,649,65,5506
51012905,1070,325,8085,56,2549
75035177,61830,448,13527,148,389
1634248890,12248,1097,12435,304,8791
9533042,55774,829,40676,3099,10684
2332503313,1816,248,1043,5,450
3291447454,14343,15690,4359,38,2426
2257030843,1486,144,155,10,32
757753807,7079,500,40624,55,34010
29728629,36670,812,7578,225,1436
991824264,2734,1269,930,49,15
299400897,16604,12625,37322,112,5574
191846511,2933,71,2857,13,11
576094228,6176,81,10866,219,1018
287721924,5267,1980,35171,31,4709
26259951,1726,96,765,43,20
34619472,14907,178,2231,117,761
166882066,2315,454,17815,58,153
54360288,790867,405920,9905,738,5
152145921,7725,2732,43274,266,3180
909287167,122504,28694,7991,184,3129
30975365,59248,213,5961,163,3377
12534,79583,492,43652,4532,188548
27761633,19802,309,3622,343,52
19610482,48701,4362,6170,414,3765
3013006658,23,49,159,0,70
1031354034,5955,2004,39358,37,16674
448363610,2879,752,10902,47,529
64498695,128004,70,1098,3762,39
538531834,15175,120,147,111,294
449120897,5285,988,3075,83,763
2997709437,2779,148,18361,56,9863
329877981,479330,4,897,1417,94
495197061,10738,7963,77631,41,21250
550257721,2547,1948,9341,15,3716
137458918,8175,1214,12884,372,1141
267828234,874,351,45264,8,3240
118557560,29656,1598,41725,280,108
1372808936,654,414,3613,12,13026
138523134,19612,3334,2029,740,15823
31870446,12436,1056,6128,447,437
2636268316,9171,6610,4255,12,3342
238377952,1824,1775,26960,17,9427
188257970,14710,3571,5205,250,1078
37960608,14284,3,1161,453,0
46652264,13592,1248,8682,266,1780
37401969,2023,103,1685,107,15
272512939,12268,189,9953,162,499
52771449,24993,3097,93942,1202,337962
113479493,28828,6445,13873,223,7606
2191981764,8386,1,131,225,0
93618872,17266,951,14659,746,7618
274153276,833,634,9420,133,3312
18173319,14531,26,4217,203,1
3030599394,5189,3589,7978,2,3397
2666946006,12123,15,372,85,248
194650254,3933,170,7689,166,12
60417572,10227,736,347,298,2
323046910,9703,557,5358,143,272
88982785,7413,1126,14183,28,3958
17395766,24087,3021,4823,588,1134
70509424,46195,830,4908,389,2204
86100693,4950,996,4373,303,935
35825843,21766,607,8439,356,2037
1571671879,6431,663,1301,77,1989
359599920,3076,411,78485,32,6853
190793327,1576,885,897,29,218
57424917,2128,1116,2002,47,366
404750020,3244,1592,49509,86,352
175248804,1829,524,568,142,9
81200415,23019,322,157112,100,596
266961312,649,127,1344,32,159
999228270,1028,368,54988,5,22889
251881119,399853,500,29737,966,16526
31089869,2725,971,3340,155,66
32309615,35540,199,4396,87,1300
142632892,13725,129,1147,208,1
2369947141,319214,105,274,172,3
198248072,523,168,5761,28,367
43019146,11634,545,1279,102,18684
50565655,14837,515,9953,74,29
257410291,5596,1173,1581,50,279
42951753,2622,1296,28515,61,1243
623253830,153473,3,2203,183,83
17338014,71019,1806,3872,242,627
19173787,48034,261,102023,2233,2
1632885751,23219,287,606,86,765
216720071,1272,334,4471,37,108
548116457,8126,639,4648,114,102
78816575,443336,132749,27668,3610,393
104024295,379,130,139,0,5416
193303801,39641,548,5227,128,746
2814955537,2417,180,394,41,299
159329127,361,247,4885,2,4
492509351,5906,3723,8173,90,3725
132407258,16585,503,10452,174,2433
39869786,11916,159,17397,252,4
88755607,1235,1208,32164,85,5178
550351704,45406,270,3030,139,239
3038330956,1917,371,29645,22,17370
17897145,9914,6557,1181,327,279
961486345,18655,2939,7591,109,1147
150503196,27604,222,44795,92,83
63228779,20667,253,19617,236,25636
17243563,22610,915,11101,441,43438
168030961,182,1519,401,3,430
16958829,1745,1983,1514,46,1
369121726,4217,441,130900,120,15226
38213768,99249,1178,7624,2875,3408
24095260,1298,2043,50678,33,83206
45574497,23552,1486,16132,303,947
22167056,166926,1456,17629,3071,1132
2264785118,3392,884,23300,19,16551
4893309755,1101,297,297,1,572
339136008,2828,833,92059,14,7368
20154668,408264,7780,1338,1800,34
188873148,6834,1044,3969,154,32
346030086,752,48,38456,2,114
23468302,8593,71,3464,108,1073
123269736,7362,451,6459,113,44
30494479,44623,1227,1949,113,1526
27159498,45672,1195,3270,1233,1
1730308896,169912,80,755,124,34
2798237484,26462,962,2200,48,2559
177595060,13411,1445,12860,164,4104
90740879,41678,3878,2202,208,156
467911875,3727,72,472,63,1120
3192941222,4251,212,7904,2,8384
55119960,80455,153,3178,40,220
58605466,23899,289,1529,144,961
34155961,7724,3310,921,3,1020
3298852016,479,347,10901,7,6931
283161726,11049,134,378,90,40
173655563,263603,49,2370,646,101
236711681,30435,910,3345,159,724
320448235,1025,644,44448,45,13655
193510857,27780,3805,4447,361,403
19130591,7357,700,4089,59,7855
78497512,115279,169,13233,807,18
712691438,1823,741,2250,46,0
772033898,1342,205,672,4,908
17010913,486798,304784,145,1960,13
80850829,1002,1996,536,16,11
2259236035,4009,48,1915,39,1357
487819215,1330,362,11248,2,5148
3378557939,2019,46,4447,2,1514
40025244,94227,362,37409,400,1
1308313562,5769,138,857,185,1293
43192684,33976,917,6738,142,1281
54414055,2489,1473,63309,12,7631
856403419,1674,1619,711,5,101
25569780,44909,272,5691,202,1959
21779006,130870,58,288,951,16
314824715,15286,389,2640,145,2441
140025069,197507,346,10437,214,72
180153513,6763,1492,1774,155,235
236595863,11572,577,30235,89,2980
359332435,385069,125433,34163,700,2
590147247,4749,158,3411,79,1238
57127154,18422,1975,8078,201,3446
628954042,2361,1640,2801,8,859
123574362,99514,483,18247,1463,4905
20806376,416035,75729,78495,3931,1339
2618856241,3441,463,2322,22,2748
17824322,2706,2250,18637,197,1311
41147062,50244,110,2346,1518,70
21926959,289910,823,10004,654,1723
53096584,71335,901,27364,1588,55
17076726,47773,127,4806,1319,99
193143921,1718,962,61661,11,180
23544128,1444,290,47989,5,802
42372208,80116,319,3683,810,934
130372629,454377,13954,21898,2270,500
211744530,2709,2447,96349,17,4482
341842669,661,834,10901,1,5299
226776986,843,930,13003,57,1737
257905607,16431,356,17285,49,2690
873335472,20179,268,814,107,1053
19416422,10835,2312,58045,102,412
16224121,12916,1489,3955,162,958
1408749709,11662,63,186,48,221
378396759,10934,6609,44160,549,135958
39876885,102748,1775,10524,1440,320
2576639856,866,71,857,7,180
365842002,64711,15456,10060,172,1324
18743393,8285,1329,30806,278,355
1561748340,2392,2153,34792,17,19497
99329240,51615,82,4614,36,1230
2956846826,9118,294,41191,5,55536
339427115,1610,1801,30073,14,10907
1579188608,392,287,201,1,272
91305664,21814,4936,21911,251,945
303734436,2821,917,3438,170,27
17071249,19045,2832,25714,234,411
119766289,10128,106,5587,78,448
872203238,129,183,79,0,44
37043917,352,708,5255,15,341
408454271,3941,274,4245,73,536
92080081,8191,446,10486,228,268
147092180,10602,552,76289,176,12824
1627105574,5664,432,40410,50,8392
159424160,733,873,22366,16,721
108600854,4039,714,3063,291,618
1551383502,221066,3203,7654,20,8288
733515391,5552,1279,8211,136,2135
1047098184,2691,278,2415,7,5074
222468256,12035,594,4116,218,750
27847535,207005,383,23515,1250,567
286300283,699,662,33689,8,38981
2174219034,24633,610,7549,103,1221
55352378,25883,9799,20710,448,10669
38187076,1250,819,27087,2,1820
508349102,4329,362,4239,110,1933
86226606,7328,2074,6346,148,294
18094552,59413,1881,25046,1542,10930
381427816,18092,224,4820,32,1534
609406839,6971,670,7658,127,3192
53964590,167781,859,72152,741,25329
2161986968,8548,429,5194,28,3702
209676996,5035,123,448,166,19
105497418,7406,2487,171682,152,78149
51917652,17033,3634,14301,289,12
2873576570,2935,219,27034,8,2166
204094039,2148,4,9068,15,22352
257120761,32843,131,884,118,2
41343046,15471,1444,3548,389,343
222433024,1583,1,8868,36,6969
280500642,28531,258,14010,175,254
622073561,300176,174524,2357,875,19684
171750702,25522,725,26704,29,19687
259853527,791,240,4459,11,2431
1154915330,6727,694,34009,33,10383
3219910903,2142,546,10747,19,46370
34586467,9479,2291,1182,151,72
15818538,23522,202,14645,414,1004
36400453,7864,5958,41706,68,184
114505286,470,567,464,9,621
2674454917,3775,1759,8896,2,8009
449366439,7149,561,1015,56,47
36137348,29010,3566,16389,881,4436
24776576,5982,179,39980,201,14
16291762,81532,348,18075,698,39
1511975450,1292,990,27242,25,16455
293142083,111805,7298,156696,770,19971
205014187,1104,571,121722,27,1900
2839530334,2391,1879,27253,4,2160
247395926,788,472,46704,3,5237
447503743,1968,1959,32832,8,16051
1154321220,16380,7,8797,96,4217
382376904,70479,1832,11429,1432,2735
62727569,495,40,18706,2,1559
1741139364,448,77,1017,5,199
29182726,12194,1346,8164,134,962
209190346,926,128,19586,22,18
1865308249,799,643,3162,1,2397
161213987,1064,1017,19827,2,9231
416550587,2487,2344,20474,77,10288
25049144,684,1964,1136,6,3
250776883,19957,1792,6751,138,118
122792601,563,583,81141,19,30200
73430545,537,116,3936,19,3366
157919077,2098,118,5507,41,36
2465856786,18359,123,2591,56,1324
467081435,9346,602,5669,122,1936
114066580,1511,574,12884,39,873
361301678,65854,545,3533,224,718
2425809996,3095,1986,16286,15,11296
291971961,1256,1992,17382,13,2229
2617950786,4282,2373,3918,61,1302
381204778,682,458,6958,2,7188
28311253,20949,2613,11648,310,2073
286303032,9105,1436,21184,305,13864
543733382,7567,96,3084,119,269
204401430,2866,1153,3024,216,43
28613095,2921,64,76,86,41
235582329,276309,32,6211,916,298
408724274,4236,368,1930,87,270
2199571476,1655,1641,1053,39,114
178309607,4780,398,2965,94,446
2477202657,1228,459,54391,13,30453
91143321,129,162,1609,4,741
16149629,15618,277,39764,435,2471
92430009,357,11,30,7,0
39892730,951,788,85877,9,250
115954175,2377,2368,25911,4,1213
1655342089,2354,1945,8035,4,8333
354306240,3198,2297,27444,99,7626
78420819,6138,900,7951,349,30
128682487,19720,2575,1587,88,960
1155208518,4222,1600,3446,90,2773
2155430424,2899,1658,33042,17,237
154167855,43755,19,1763,7,1
31711513,9374,1423,47557,255,371
709170414,1701,1412,11565,17,911
111504083,1200,1957,21267,14,10700
1370928284,3856,2517,3001,29,5432
28348881,7987,57,91,241,35
22132738,6134,410,6846,83,5476
90918062,42701,2231,2407,1761,1
20982609,31745,8036,10050,609,3396
50310311,38056,1482,12637,1196,7296
33295538,31247,283,9938,264,16
1571450071,896,271,1244,4,37
89802469,37106,1014,6563,1206,4508
35216399,60532,31180,211212,730,165863
28642017,45256,335,12244,1296,13461
383631313,2548,2168,4284,47,602
20783058,4640,2017,986,71,1391
271572434,152811,224,20539,661,0
151307139,160672,343,27987,252,259
849342841,3013,2798,9001,84,4707
18999989,84298,3306,9009,2668,1763
90000361,2065,976,7979,35,19707
16374713,29424,711,10849,967,716
183667377,23671,1387,27725,409,101
2891393487,8607,287,2517,11,2631
27529411,6299,512,4205,105,1433
190049989,6435,3749,6773,163,1306
21245956,9719,1710,3985,340,1024
82548454,219526,414,16644,440,2636
1666699466,724,846,1121,43,260
194218577,1103,654,9531,64,2563
79656266,24751,1643,6667,352,3206
53204096,3109,345,6038,123,1531
354635714,6016,129,1492,104,695
3320708916,593,366,4643,0,952
275818006,1075,990,4153,22,2427
92753151,846,497,6129,2,46
2412928825,2051,26,2147,50,2808
112476445,6491,1067,2047,213,1366
41394034,6652,7,4000,104,3
2823505575,1522,199,22928,23,10169
625820184,7651,568,3470,67,1486
2177412498,1088,1019,21279,34,14126
850495224,83112,38451,39390,310,2396
43306320,55052,713,5830,883,482
74105075,20473,376,4028,148,8
409573061,22918,399,4151,170,1405
2224947382,38359,10945,1263,520,3224
20733757,253694,231204,253712,2177,6694
15353955,45085,2858,4652,1057,757
41182951,26281,587,1855,629,6
997253832,29534,1473,94955,130,23428
158706110,58221,148,14874,675,8457
2868763164,2692,105,695,24,154
143968721,14077,2117,2936,123,734
18294521,86251,78425,160554,1767,11498
66663235,1833,925,12742,49,4851
886707402,4498,139,228,57,18
562119021,4849,765,26372,53,470
7748402,78353,1179,23010,1168,15858
108322472,10804,542,4220,237,10
3387582503,1448,269,924,52,739
594470164,19898,45,8731,331,20
185396012,17046,10,1341,462,1
15899116,23099,10454,29282,846,3708
29092236,24233,369,3722,53,9244
486699336,9908,210,6661,202,8
2338944422,135,514,2118,2,4118
382438108,917,472,15381,1,4755
146095589,70019,608,12062,1666,162
1117290198,1153,1007,5584,63,12116
35316765,3942,693,3036,49,467
223332650,7535,102,502,150,1
207809023,13234,546,234959,60,249
84238579,398,1050,24662,7,726
36168471,714,590,2595,21,1095
30232298,31513,36,1556,1476,310
246585998,1877,1927,24947,8,876
38724227,689,814,17275,5,14
816861912,2496,248,3394,101,49
1918508845,275,161,730,2,16
2541469860,2765,2127,11492,4,1168
